zip_code,Number of returns [2],Earned income credit [11],Number with paid preparer's signature,eitc_rate,paid_preparer_rate
95831,21400.0,1820,9980.0,8.504672897196262,46.63551401869159
95832,4920.0,1310,2710.0,26.6260162601626,55.08130081300813
95833,19100.0,3110,8750.0,16.282722513089006,45.811518324607334
95834,17320.0,2690,8610.0,15.531177829099308,49.711316397228636
95835,20070.0,2130,10110.0,10.612855007473842,50.37369207772795
95837,130.0,0,90.0,0.0,69.23076923076923
95838,17430.0,4350,9220.0,24.95697074010327,52.89730349971313
95841,9170.0,1900,4290.0,20.719738276990185,46.78298800436205
95842,14370.0,3100,7290.0,21.572720946416144,50.73068893528184
95843,21610.0,3290,11260.0,15.224433132808885,52.105506709856556
95864,11750.0,800,6580.0,6.808510638297872,56.00000000000001
95901,14450.0,3110,7870.0,21.52249134948097,54.463667820069205
95903,740.0,150,140.0,20.27027027027027,18.91891891891892
95912,2380.0,360,1460.0,15.126050420168067,61.34453781512605
95914,310.0,50,200.0,16.129032258064516,64.51612903225806
95916,210.0,50,140.0,23.809523809523807,66.66666666666666
95917,1400.0,270,880.0,19.28571428571429,62.857142857142854
95918,1000.0,70,630.0,7.000000000000001,63.0
95919,430.0,90,230.0,20.930232558139537,53.48837209302325
95922,190.0,40,120.0,21.052631578947366,63.1578947368421
95925,110.0,0,50.0,0.0,45.45454545454545
95926,15710.0,2150,7030.0,13.685550604710375,44.74856779121579
95928,15650.0,2070,7570.0,13.226837060702875,48.370607028753994
95932,3550.0,570,2230.0,16.056338028169016,62.81690140845071
95935,300.0,70,150.0,23.333333333333332,50.0
95938,1920.0,170,1230.0,8.854166666666668,64.0625
95939,120.0,30,80.0,25.0,66.66666666666666
95941,160.0,30,90.0,18.75,56.25
95942,630.0,60,340.0,9.523809523809524,53.96825396825397
95943,330.0,20,240.0,6.0606060606060606,72.72727272727273
95945,11680.0,1680,6120.0,14.383561643835616,52.3972602739726
95946,4870.0,510,2540.0,10.472279260780287,52.15605749486652
95947,470.0,70,270.0,14.893617021276595,57.446808510638306
95948,4860.0,920,3080.0,18.930041152263374,63.37448559670782
95949,9340.0,930,5060.0,9.957173447537473,54.17558886509636
95953,4780.0,980,3220.0,20.502092050209207,67.36401673640168
95954,3120.0,460,1810.0,14.743589743589745,58.01282051282052
95957,280.0,30,180.0,10.714285714285714,64.28571428571429
95959,8560.0,980,4830.0,11.448598130841122,56.425233644859816
95960,520.0,150,300.0,28.846153846153843,57.692307692307686
95961,13340.0,2560,7390.0,19.1904047976012,55.39730134932533
95962,670.0,120,450.0,17.91044776119403,67.16417910447761
95963,7070.0,1240,4690.0,17.53889674681754,66.33663366336634
95965,7720.0,1910,3840.0,24.740932642487046,49.740932642487046
95966,11670.0,2180,6610.0,18.68037703513282,56.64095972579263
95968,790.0,180,540.0,22.78481012658228,68.35443037974683
95969,4150.0,430,2700.0,10.361445783132531,65.06024096385542
95970,230.0,30,170.0,13.043478260869565,73.91304347826086
95971,2680.0,340,1510.0,12.686567164179104,56.343283582089555
95973,17220.0,1870,8850.0,10.859465737514517,51.393728222996515
95975,770.0,100,430.0,12.987012987012985,55.84415584415584
95977,690.0,110,360.0,15.942028985507244,52.17391304347826
95979,160.0,0,90.0,0.0,56.25
95982,1530.0,190,970.0,12.418300653594772,63.39869281045751
95983,210.0,20,120.0,9.523809523809524,57.14285714285714
95987,3040.0,590,1940.0,19.407894736842106,63.81578947368421
95988,3780.0,650,2360.0,17.195767195767196,62.43386243386243
95991,16990.0,3380,10630.0,19.894055326662745,62.56621542083579
95993,16360.0,2340,11190.0,14.303178484107578,68.39853300733496
96001,14490.0,2060,7000.0,14.216701173222912,48.309178743961354
96002,14580.0,2460,7100.0,16.872427983539097,48.69684499314129
96003,19410.0,2680,9280.0,13.807315816589385,47.81040700669758
96006,210.0,30,130.0,14.285714285714285,61.904761904761905
96007,9710.0,1720,4930.0,17.71369721936148,50.77239958805355
96008,700.0,90,390.0,12.857142857142856,55.714285714285715
96013,1540.0,250,850.0,16.233766233766232,55.1948051948052
96015,130.0,0,70.0,0.0,53.84615384615385
96016,140.0,0,90.0,0.0,64.28571428571429
96019,4190.0,770,1890.0,18.377088305489263,45.10739856801909
96020,1140.0,150,630.0,13.157894736842104,55.26315789473685
96021,6760.0,1480,4390.0,21.893491124260358,64.94082840236686
96022,6880.0,960,3960.0,13.953488372093023,57.55813953488372
96023,430.0,100,270.0,23.25581395348837,62.7906976744186
96024,300.0,50,170.0,16.666666666666664,56.666666666666664
96025,860.0,170,330.0,19.767441860465116,38.372093023255815
96027,840.0,120,420.0,14.285714285714285,50.0
96028,610.0,90,380.0,14.754098360655737,62.295081967213115
96032,940.0,170,510.0,18.085106382978726,54.25531914893617
96033,160.0,20,80.0,12.5,50.0
96034,120.0,0,70.0,0.0,58.333333333333336
96035,1210.0,280,760.0,23.140495867768596,62.8099173553719
96038,250.0,30,140.0,12.0,56.00000000000001
96039,370.0,90,120.0,24.324324324324326,32.432432432432435
96040,110.0,30,60.0,27.27272727272727,54.54545454545454
96041,670.0,180,350.0,26.865671641791046,52.23880597014925
96044,390.0,70,200.0,17.94871794871795,51.28205128205128
96047,280.0,40,180.0,14.285714285714285,64.28571428571429
96048,200.0,40,110.0,20.0,55.00000000000001
96050,110.0,20,50.0,18.181818181818183,45.45454545454545
96051,420.0,70,200.0,16.666666666666664,47.61904761904761
96052,500.0,80,260.0,16.0,52.0
96055,1570.0,280,910.0,17.8343949044586,57.961783439490446
96056,610.0,80,400.0,13.114754098360656,65.57377049180327
96057,580.0,90,250.0,15.517241379310345,43.103448275862064
96058,370.0,50,250.0,13.513513513513514,67.56756756756756
96059,210.0,40,130.0,19.047619047619047,61.904761904761905
96062,460.0,40,280.0,8.695652173913043,60.86956521739131
96064,1680.0,280,850.0,16.666666666666664,50.595238095238095
96065,140.0,30,70.0,21.428571428571427,50.0
96067,3540.0,440,1770.0,12.429378531073446,50.0
96069,340.0,50,200.0,14.705882352941178,58.82352941176471
96073,2180.0,150,1350.0,6.8807339449541285,61.92660550458715
96080,12090.0,2100,6370.0,17.3697270471464,52.68817204301075
96088,1950.0,280,1070.0,14.358974358974358,54.871794871794876
96091,210.0,30,130.0,14.285714285714285,61.904761904761905
96094,2820.0,480,1180.0,17.02127659574468,41.843971631205676
96096,310.0,40,160.0,12.903225806451612,51.61290322580645
96097,4230.0,810,2020.0,19.148936170212767,47.75413711583924
96101,2000.0,400,1030.0,20.0,51.5
96103,750.0,40,460.0,5.333333333333334,61.33333333333333
96104,290.0,40,170.0,13.793103448275861,58.620689655172406
96105,180.0,20,80.0,11.11111111111111,44.44444444444444
96107,390.0,70,180.0,17.94871794871795,46.15384615384615
96109,300.0,50,150.0,16.666666666666664,50.0
96114,1280.0,130,770.0,10.15625,60.15625
96117,130.0,20,70.0,15.384615384615385,53.84615384615385
96118,600.0,70,290.0,11.666666666666666,48.333333333333336
96120,400.0,50,210.0,12.5,52.5
96121,170.0,0,90.0,0.0,52.94117647058824
96122,1760.0,270,950.0,15.340909090909092,53.97727272727273
96124,170.0,0,70.0,0.0,41.17647058823529
96128,230.0,30,130.0,13.043478260869565,56.52173913043478
96130,6050.0,900,3270.0,14.87603305785124,54.049586776859506
96134,930.0,170,610.0,18.27956989247312,65.59139784946237
96137,1190.0,170,670.0,14.285714285714285,56.30252100840336
96146,760.0,60,390.0,7.894736842105263,51.31578947368421
96150,9690.0,1120,4450.0,11.55830753353973,45.923632610939116
96161,7380.0,470,3770.0,6.368563685636857,51.0840108401084
99999,316940.0,42100,205820.0,13.283271281630594,64.93973622767716
